Gene,Degree,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,Eigenvector_Centrality,PageRank,Zscore_Degree,Zscore_Betweenness,Zscore_Eigenvector,Zscore_PageRank,Composite_Score
KDR,45,0.19148936170212766,0.008084885556631111,0.49266247379454925,0.12684905528499418,0.010147507516683328,1.6884820195050123,0.08074201204654737,1.7260010353420934,1.4257312515319476,1.2415006672131992
MYC,40,0.1702127659574468,0.00946426516131875,0.5153508771929824,0.1310700703630455,0.009597304614021812,1.4053085142440809,0.14521501428223907,1.8138468247744248,1.293004964667207,1.1495320914443146
FOS,30,0.1276595744680851,0.03835261819064859,0.47959183673469385,0.09367112855821262,0.008201817981271706,0.8389615037222177,1.4954733790687786,1.0355175589391337,0.9563695920831286,1.0658823012744232
CXCL12,39,0.16595744680851063,0.007755540323099773,0.4737903225806452,0.11934716760630915,0.00894782960931767,1.3486738131918945,0.06534822493702373,1.5698752615220648,1.1363311169487553,1.029614166545583
PTEN,38,0.16170212765957448,0.009822936438092792,0.5,0.1177508787658561,0.008979676887910392,1.2920391121397081,0.16197951765081528,1.536654045592091,1.1440136846231745,1.0288421147046547
PIK3CA,39,0.16595744680851063,0.005558345688676636,0.5,0.12304616954584964,0.008840342859121228,1.3486738131918945,-0.037349925808428,1.646857157933739,1.1104019239697278,1.0141501695457495
FN1,37,0.1574468085106383,0.008580870243243718,0.49266247379454925,0.12330369485647673,0.008846958033447701,1.2354044110875217,0.10392462378023673,1.652216654119497,1.111997712579836,1.0112155731655585
ESR1,35,0.14893617021276595,0.012873701032489498,0.5053763440860215,0.11582384478473022,0.00870881975002773,1.1221350089831492,0.3045740230695386,1.496549516656581,1.0786744034087805,0.9839355429245591
KRAS,36,0.15319148936170213,0.013186534985966494,0.5010660980810234,0.10789256983434213,0.008677427372932787,1.1787697100353356,0.319196063379095,1.3314875359864309,1.071101572317715,0.9728862360179704
PDGFRB,40,0.1702127659574468,0.003241612043967231,0.46534653465346537,0.11219923771362834,0.008842406288517091,1.4053085142440809,-0.1456353991815651,1.4211158914135382,1.1108996881956081,0.9618522461118664
